,DATE,Seasonality,Metro,Tier,HPI
3928,1999-07-01,NSA,Denver,Middle,95.79
3929,1999-08-01,NSA,Denver,Middle,97.02
3930,1999-09-01,NSA,Denver,Middle,98.11
3931,1999-10-01,NSA,Denver,Middle,99.02
3932,1999-11-01,NSA,Denver,Middle,99.51
3933,1999-12-01,NSA,Denver,Middle,99.57
3934,2000-01-01,NSA,Denver,Middle,100.0
3935,2000-02-01,NSA,Denver,Middle,101.06
3936,2000-03-01,NSA,Denver,Middle,102.19
3937,2000-04-01,NSA,Denver,Middle,102.99
3938,2000-05-01,NSA,Denver,Middle,105.66
3939,2000-06-01,NSA,Denver,Middle,108.32
3940,2000-07-01,NSA,Denver,Middle,109.61
3941,2000-08-01,NSA,Denver,Middle,110.26
3942,2000-09-01,NSA,Denver,Middle,111.61
3943,2000-10-01,NSA,Denver,Middle,112.55
3944,2000-11-01,NSA,Denver,Middle,113.41
3945,2000-12-01,NSA,Denver,Middle,114.15
3946,2001-01-01,NSA,Denver,Middle,114.9
3947,2001-02-01,NSA,Denver,Middle,116.09
3948,2001-03-01,NSA,Denver,Middle,116.66
3949,2001-04-01,NSA,Denver,Middle,118.77
3950,2001-05-01,NSA,Denver,Middle,119.83
3951,2001-06-01,NSA,Denver,Middle,121.45
3952,2001-07-01,NSA,Denver,Middle,121.99
3953,2001-08-01,NSA,Denver,Middle,122.47
3954,2001-09-01,NSA,Denver,Middle,122.63
3955,2001-10-01,NSA,Denver,Middle,122.42
3956,2001-11-01,NSA,Denver,Middle,122.4
3957,2001-12-01,NSA,Denver,Middle,122.33
3958,2002-01-01,NSA,Denver,Middle,122.31
3959,2002-02-01,NSA,Denver,Middle,122.57
3960,2002-03-01,NSA,Denver,Middle,123.23
3961,2002-04-01,NSA,Denver,Middle,124.19
3962,2002-05-01,NSA,Denver,Middle,125.22
3963,2002-06-01,NSA,Denver,Middle,125.93
3964,2002-07-01,NSA,Denver,Middle,126.71
3965,2002-08-01,NSA,Denver,Middle,126.85
3966,2002-09-01,NSA,Denver,Middle,127.21
3967,2002-10-01,NSA,Denver,Middle,127.1
3968,2002-11-01,NSA,Denver,Middle,127.07
3969,2002-12-01,NSA,Denver,Middle,126.82
3970,2003-01-01,NSA,Denver,Middle,126.63
3971,2003-02-01,NSA,Denver,Middle,126.51
3972,2003-03-01,NSA,Denver,Middle,126.91
3973,2003-04-01,NSA,Denver,Middle,126.97
3974,2003-05-01,NSA,Denver,Middle,127.68
3975,2003-06-01,NSA,Denver,Middle,127.87
3976,2003-07-01,NSA,Denver,Middle,128.84
3977,2003-08-01,NSA,Denver,Middle,129.21
3978,2003-09-01,NSA,Denver,Middle,129.49
3979,2003-10-01,NSA,Denver,Middle,129.38
3980,2003-11-01,NSA,Denver,Middle,129.68
3981,2003-12-01,NSA,Denver,Middle,129.35
3982,2004-01-01,NSA,Denver,Middle,128.99
3983,2004-02-01,NSA,Denver,Middle,128.71
3984,2004-03-01,NSA,Denver,Middle,129.32
3985,2004-04-01,NSA,Denver,Middle,130.04
3986,2004-05-01,NSA,Denver,Middle,130.8
3987,2004-06-01,NSA,Denver,Middle,131.82
3988,2004-07-01,NSA,Denver,Middle,132.47
3989,2004-08-01,NSA,Denver,Middle,133.04
3990,2004-09-01,NSA,Denver,Middle,132.96
3991,2004-10-01,NSA,Denver,Middle,133.1
3992,2004-11-01,NSA,Denver,Middle,132.99
3993,2004-12-01,NSA,Denver,Middle,133.19
3994,2005-01-01,NSA,Denver,Middle,133.03
3995,2005-02-01,NSA,Denver,Middle,132.8
3996,2005-03-01,NSA,Denver,Middle,132.84
3997,2005-04-01,NSA,Denver,Middle,133.54
3998,2005-05-01,NSA,Denver,Middle,134.46
3999,2005-06-01,NSA,Denver,Middle,135.61
4000,2005-07-01,NSA,Denver,Middle,136.35
4001,2005-08-01,NSA,Denver,Middle,137.06
4002,2005-09-01,NSA,Denver,Middle,137.25
4003,2005-10-01,NSA,Denver,Middle,137.41
4004,2005-11-01,NSA,Denver,Middle,137.1
4005,2005-12-01,NSA,Denver,Middle,136.72
4006,2006-01-01,NSA,Denver,Middle,136.41
4007,2006-02-01,NSA,Denver,Middle,136.52
4008,2006-03-01,NSA,Denver,Middle,136.57
4009,2006-04-01,NSA,Denver,Middle,136.27
4010,2006-05-01,NSA,Denver,Middle,137.06
4011,2006-06-01,NSA,Denver,Middle,138.13
4012,2006-07-01,NSA,Denver,Middle,139.27
4013,2006-08-01,NSA,Denver,Middle,139.08
4014,2006-09-01,NSA,Denver,Middle,138.46
4015,2006-10-01,NSA,Denver,Middle,137.0
4016,2006-11-01,NSA,Denver,Middle,135.74
4017,2006-12-01,NSA,Denver,Middle,135.74
4018,2007-01-01,NSA,Denver,Middle,135.0
4019,2007-02-01,NSA,Denver,Middle,134.3
4020,2007-03-01,NSA,Denver,Middle,133.29
4021,2007-04-01,NSA,Denver,Middle,133.75
4022,2007-05-01,NSA,Denver,Middle,135.24
4023,2007-06-01,NSA,Denver,Middle,136.53
4024,2007-07-01,NSA,Denver,Middle,138.07
4025,2007-08-01,NSA,Denver,Middle,138.42
4026,2007-09-01,NSA,Denver,Middle,137.65
4027,2007-10-01,NSA,Denver,Middle,135.39
4028,2007-11-01,NSA,Denver,Middle,133.19
4029,2007-12-01,NSA,Denver,Middle,130.15
4030,2008-01-01,NSA,Denver,Middle,127.26
4031,2008-02-01,NSA,Denver,Middle,125.77
4032,2008-03-01,NSA,Denver,Middle,126.32
4033,2008-04-01,NSA,Denver,Middle,128.56
4034,2008-05-01,NSA,Denver,Middle,129.84
4035,2008-06-01,NSA,Denver,Middle,131.19
4036,2008-07-01,NSA,Denver,Middle,132.44
4037,2008-08-01,NSA,Denver,Middle,132.14
4038,2008-09-01,NSA,Denver,Middle,131.05
4039,2008-10-01,NSA,Denver,Middle,129.39
4040,2008-11-01,NSA,Denver,Middle,128.46
4041,2008-12-01,NSA,Denver,Middle,127.15
4042,2009-01-01,NSA,Denver,Middle,123.97
4043,2009-02-01,NSA,Denver,Middle,122.91
4044,2009-03-01,NSA,Denver,Middle,122.42
4045,2009-04-01,NSA,Denver,Middle,125.46
4046,2009-05-01,NSA,Denver,Middle,126.83
4047,2009-06-01,NSA,Denver,Middle,130.29
4048,2009-07-01,NSA,Denver,Middle,131.38
4049,2009-08-01,NSA,Denver,Middle,132.57
4050,2009-09-01,NSA,Denver,Middle,131.95
4051,2009-10-01,NSA,Denver,Middle,131.61
4052,2009-11-01,NSA,Denver,Middle,131.03
4053,2009-12-01,NSA,Denver,Middle,129.81
4054,2010-01-01,NSA,Denver,Middle,128.77
4055,2010-02-01,NSA,Denver,Middle,127.97
4056,2010-03-01,NSA,Denver,Middle,128.47
4057,2010-04-01,NSA,Denver,Middle,130.23
4058,2010-05-01,NSA,Denver,Middle,131.38
4059,2010-06-01,NSA,Denver,Middle,131.97
4060,2010-07-01,NSA,Denver,Middle,130.79
4061,2010-08-01,NSA,Denver,Middle,129.27
4062,2010-09-01,NSA,Denver,Middle,127.81
4063,2010-10-01,NSA,Denver,Middle,126.86
4064,2010-11-01,NSA,Denver,Middle,125.42
4065,2010-12-01,NSA,Denver,Middle,124.88
4066,2011-01-01,NSA,Denver,Middle,123.75
4067,2011-02-01,NSA,Denver,Middle,122.42
4068,2011-03-01,NSA,Denver,Middle,121.75
4069,2011-04-01,NSA,Denver,Middle,123.19
4070,2011-05-01,NSA,Denver,Middle,124.83
4071,2011-06-01,NSA,Denver,Middle,127.56
4072,2011-07-01,NSA,Denver,Middle,127.78
4073,2011-08-01,NSA,Denver,Middle,128.01
4074,2011-09-01,NSA,Denver,Middle,127.12
4075,2011-10-01,NSA,Denver,Middle,126.95
4076,2011-11-01,NSA,Denver,Middle,126.63
4077,2011-12-01,NSA,Denver,Middle,125.27
4078,2012-01-01,NSA,Denver,Middle,124.45
4079,2012-02-01,NSA,Denver,Middle,123.32
4080,2012-03-01,NSA,Denver,Middle,125.4
4081,2012-04-01,NSA,Denver,Middle,127.87
4082,2012-05-01,NSA,Denver,Middle,130.54
4083,2012-06-01,NSA,Denver,Middle,132.36
4084,2012-07-01,NSA,Denver,Middle,134.16
4085,2012-08-01,NSA,Denver,Middle,134.77
4086,2012-09-01,NSA,Denver,Middle,135.43
4087,2012-10-01,NSA,Denver,Middle,136.08
4088,2012-11-01,NSA,Denver,Middle,136.71
4089,2012-12-01,NSA,Denver,Middle,136.51
4090,2013-01-01,NSA,Denver,Middle,135.86
4091,2013-02-01,NSA,Denver,Middle,136.23
4092,2013-03-01,NSA,Denver,Middle,138.6
4093,2013-04-01,NSA,Denver,Middle,141.32
4094,2013-05-01,NSA,Denver,Middle,143.58
4095,2013-06-01,NSA,Denver,Middle,145.95
4096,2013-07-01,NSA,Denver,Middle,148.04
4097,2013-08-01,NSA,Denver,Middle,149.4
4098,2013-09-01,NSA,Denver,Middle,149.6
4099,2013-10-01,NSA,Denver,Middle,149.15
4100,2013-11-01,NSA,Denver,Middle,149.32
4101,2013-12-01,NSA,Denver,Middle,149.3
4102,2014-01-01,NSA,Denver,Middle,149.49
4103,2014-02-01,NSA,Denver,Middle,148.83
4104,2014-03-01,NSA,Denver,Middle,151.33
4105,2014-04-01,NSA,Denver,Middle,153.83
4106,2014-05-01,NSA,Denver,Middle,156.39
4107,2014-06-01,NSA,Denver,Middle,158.68
4108,2014-07-01,NSA,Denver,Middle,159.7
4109,2014-08-01,NSA,Denver,Middle,160.85
4110,2014-09-01,NSA,Denver,Middle,161.75
4111,2014-10-01,NSA,Denver,Middle,162.63
4112,2014-11-01,NSA,Denver,Middle,162.84
4113,2014-12-01,NSA,Denver,Middle,163.57
4114,2015-01-01,NSA,Denver,Middle,163.85
4115,2015-02-01,NSA,Denver,Middle,166.09
4116,2015-03-01,NSA,Denver,Middle,169.36
4117,2015-04-01,NSA,Denver,Middle,172.97
4118,2015-05-01,NSA,Denver,Middle,175.16
4119,2015-06-01,NSA,Denver,Middle,177.67
4120,2015-07-01,NSA,Denver,Middle,178.9
4121,2015-08-01,NSA,Denver,Middle,180.11
4122,2015-09-01,NSA,Denver,Middle,180.23
4123,2015-10-01,NSA,Denver,Middle,180.92
4124,2015-11-01,NSA,Denver,Middle,181.03
4125,1993-01-01,SA,Denver,Middle,55.34
4126,1993-02-01,SA,Denver,Middle,55.72
4127,1993-03-01,SA,Denver,Middle,55.69
4128,1993-04-01,SA,Denver,Middle,56.32
4129,1993-05-01,SA,Denver,Middle,56.94
4130,1993-06-01,SA,Denver,Middle,57.92
4131,1993-07-01,SA,Denver,Middle,58.48
4132,1993-08-01,SA,Denver,Middle,59.29
4133,1993-09-01,SA,Denver,Middle,60.03
4134,1993-10-01,SA,Denver,Middle,60.86
4135,1993-11-01,SA,Denver,Middle,61.45
4136,1993-12-01,SA,Denver,Middle,62.23
4137,1994-01-01,SA,Denver,Middle,62.96
4138,1994-02-01,SA,Denver,Middle,63.66
4139,1994-03-01,SA,Denver,Middle,64.3
4140,1994-04-01,SA,Denver,Middle,64.87
4141,1994-05-01,SA,Denver,Middle,65.44
4142,1994-06-01,SA,Denver,Middle,65.95
4143,1994-07-01,SA,Denver,Middle,66.36
4144,1994-08-01,SA,Denver,Middle,66.81
4145,1994-09-01,SA,Denver,Middle,67.11
4146,1994-10-01,SA,Denver,Middle,67.35
4147,1994-11-01,SA,Denver,Middle,67.7
4148,1994-12-01,SA,Denver,Middle,68.24
4149,1995-01-01,SA,Denver,Middle,68.61
4150,1995-02-01,SA,Denver,Middle,69.09
4151,1995-03-01,SA,Denver,Middle,68.92
4152,1995-04-01,SA,Denver,Middle,69.41
4153,1995-05-01,SA,Denver,Middle,69.86
4154,1995-06-01,SA,Denver,Middle,70.2
4155,1995-07-01,SA,Denver,Middle,70.57
4156,1995-08-01,SA,Denver,Middle,70.72
4157,1995-09-01,SA,Denver,Middle,71.47
4158,1995-10-01,SA,Denver,Middle,71.96
4159,1995-11-01,SA,Denver,Middle,72.46
4160,1995-12-01,SA,Denver,Middle,72.59
4161,1996-01-01,SA,Denver,Middle,72.79
4162,1996-02-01,SA,Denver,Middle,73.15
4163,1996-03-01,SA,Denver,Middle,73.63
4164,1996-04-01,SA,Denver,Middle,73.94
4165,1996-05-01,SA,Denver,Middle,74.09
4166,1996-06-01,SA,Denver,Middle,74.05
4167,1996-07-01,SA,Denver,Middle,74.25
4168,1996-08-01,SA,Denver,Middle,74.48
4169,1996-09-01,SA,Denver,Middle,74.77
4170,1996-10-01,SA,Denver,Middle,74.99
4171,1996-11-01,SA,Denver,Middle,75.33
4172,1996-12-01,SA,Denver,Middle,75.81
4173,1997-01-01,SA,Denver,Middle,76.08
4174,1997-02-01,SA,Denver,Middle,76.55
4175,1997-03-01,SA,Denver,Middle,77.04
4176,1997-04-01,SA,Denver,Middle,77.36
4177,1997-05-01,SA,Denver,Middle,77.86
4178,1997-06-01,SA,Denver,Middle,78.16
4179,1997-07-01,SA,Denver,Middle,78.55
4180,1997-08-01,SA,Denver,Middle,79.1
4181,1997-09-01,SA,Denver,Middle,79.55
4182,1997-10-01,SA,Denver,Middle,79.97
4183,1997-11-01,SA,Denver,Middle,80.35
4184,1997-12-01,SA,Denver,Middle,80.6
4185,1998-01-01,SA,Denver,Middle,81.42
4186,1998-02-01,SA,Denver,Middle,82.01
4187,1998-03-01,SA,Denver,Middle,82.61
4188,1998-04-01,SA,Denver,Middle,83.04
4189,1998-05-01,SA,Denver,Middle,83.38
4190,1998-06-01,SA,Denver,Middle,83.68
4191,1998-07-01,SA,Denver,Middle,84.21
4192,1998-08-01,SA,Denver,Middle,84.62
4193,1998-09-01,SA,Denver,Middle,85.3
4194,1998-10-01,SA,Denver,Middle,86.0
4195,1998-11-01,SA,Denver,Middle,86.85
4196,1998-12-01,SA,Denver,Middle,87.77
4197,1999-01-01,SA,Denver,Middle,88.67
4198,1999-02-01,SA,Denver,Middle,89.3
4199,1999-03-01,SA,Denver,Middle,90.29
4200,1999-04-01,SA,Denver,Middle,91.58
4201,1999-05-01,SA,Denver,Middle,92.63
4202,1999-06-01,SA,Denver,Middle,94.06
4203,1999-07-01,SA,Denver,Middle,95.15
4204,1999-08-01,SA,Denver,Middle,96.36
4205,1999-09-01,SA,Denver,Middle,97.46
4206,1999-10-01,SA,Denver,Middle,98.61
4207,1999-11-01,SA,Denver,Middle,99.45
4208,1999-12-01,SA,Denver,Middle,99.87
4209,2000-01-01,SA,Denver,Middle,100.77
4210,2000-02-01,SA,Denver,Middle,101.99
4211,2000-03-01,SA,Denver,Middle,103.04
4212,2000-04-01,SA,Denver,Middle,103.32
4213,2000-05-01,SA,Denver,Middle,105.64
4214,2000-06-01,SA,Denver,Middle,107.71
4215,2000-07-01,SA,Denver,Middle,108.83
4216,2000-08-01,SA,Denver,Middle,109.5
4217,2000-09-01,SA,Denver,Middle,110.86
4218,2000-10-01,SA,Denver,Middle,112.1
4219,2000-11-01,SA,Denver,Middle,113.31
4220,2000-12-01,SA,Denver,Middle,114.51
4221,2001-01-01,SA,Denver,Middle,115.77
4222,2001-02-01,SA,Denver,Middle,117.16
4223,2001-03-01,SA,Denver,Middle,117.67
4224,2001-04-01,SA,Denver,Middle,119.21
4225,2001-05-01,SA,Denver,Middle,119.83
4226,2001-06-01,SA,Denver,Middle,120.79
4227,2001-07-01,SA,Denver,Middle,121.09
4228,2001-08-01,SA,Denver,Middle,121.59
4229,2001-09-01,SA,Denver,Middle,121.78
4230,2001-10-01,SA,Denver,Middle,121.93
4231,2001-11-01,SA,Denver,Middle,122.26
4232,2001-12-01,SA,Denver,Middle,122.68
4233,2002-01-01,SA,Denver,Middle,123.19
4234,2002-02-01,SA,Denver,Middle,123.7
4235,2002-03-01,SA,Denver,Middle,124.36
4236,2002-04-01,SA,Denver,Middle,124.75
4237,2002-05-01,SA,Denver,Middle,125.27
4238,2002-06-01,SA,Denver,Middle,125.28
4239,2002-07-01,SA,Denver,Middle,125.75
4240,2002-08-01,SA,Denver,Middle,125.84
4241,2002-09-01,SA,Denver,Middle,126.28
4242,2002-10-01,SA,Denver,Middle,126.56
4243,2002-11-01,SA,Denver,Middle,126.88
4244,2002-12-01,SA,Denver,Middle,127.16
4245,2003-01-01,SA,Denver,Middle,127.53
4246,2003-02-01,SA,Denver,Middle,127.73
4247,2003-03-01,SA,Denver,Middle,128.15
4248,2003-04-01,SA,Denver,Middle,127.71
4249,2003-05-01,SA,Denver,Middle,127.81
4250,2003-06-01,SA,Denver,Middle,127.25
4251,2003-07-01,SA,Denver,Middle,127.78
4252,2003-08-01,SA,Denver,Middle,128.02
4253,2003-09-01,SA,Denver,Middle,128.41
4254,2003-10-01,SA,Denver,Middle,128.73
4255,2003-11-01,SA,Denver,Middle,129.45
4256,2003-12-01,SA,Denver,Middle,129.69
4257,2004-01-01,SA,Denver,Middle,129.94
4258,2004-02-01,SA,Denver,Middle,130.06
4259,2004-03-01,SA,Denver,Middle,130.78
4260,2004-04-01,SA,Denver,Middle,131.02
4261,2004-05-01,SA,Denver,Middle,131.03
4262,2004-06-01,SA,Denver,Middle,131.19
4263,2004-07-01,SA,Denver,Middle,131.2
4264,2004-08-01,SA,Denver,Middle,131.55
4265,2004-09-01,SA,Denver,Middle,131.62
4266,2004-10-01,SA,Denver,Middle,132.3
4267,2004-11-01,SA,Denver,Middle,132.68
4268,2004-12-01,SA,Denver,Middle,133.6
4269,2005-01-01,SA,Denver,Middle,134.2
4270,2005-02-01,SA,Denver,Middle,134.43
4271,2005-03-01,SA,Denver,Middle,134.65
4272,2005-04-01,SA,Denver,Middle,134.76
4273,2005-05-01,SA,Denver,Middle,134.77
4274,2005-06-01,SA,Denver,Middle,134.9
4275,2005-07-01,SA,Denver,Middle,134.75
4276,2005-08-01,SA,Denver,Middle,135.17
4277,2005-09-01,SA,Denver,Middle,135.58
4278,2005-10-01,SA,Denver,Middle,136.44
4279,2005-11-01,SA,Denver,Middle,136.72
4280,2005-12-01,SA,Denver,Middle,137.22
4281,2006-01-01,SA,Denver,Middle,137.94
4282,2006-02-01,SA,Denver,Middle,138.57
4283,2006-03-01,SA,Denver,Middle,138.83
4284,2006-04-01,SA,Denver,Middle,137.67
4285,2006-05-01,SA,Denver,Middle,137.41
4286,2006-06-01,SA,Denver,Middle,137.23
4287,2006-07-01,SA,Denver,Middle,137.28
4288,2006-08-01,SA,Denver,Middle,136.76
4289,2006-09-01,SA,Denver,Middle,136.49
4290,2006-10-01,SA,Denver,Middle,135.9
4291,2006-11-01,SA,Denver,Middle,135.32
4292,2006-12-01,SA,Denver,Middle,136.37
4293,2007-01-01,SA,Denver,Middle,136.9
4294,2007-02-01,SA,Denver,Middle,136.77
4295,2007-03-01,SA,Denver,Middle,135.87
4296,2007-04-01,SA,Denver,Middle,135.2
4297,2007-05-01,SA,Denver,Middle,135.51
4298,2007-06-01,SA,Denver,Middle,135.38
4299,2007-07-01,SA,Denver,Middle,135.75
4300,2007-08-01,SA,Denver,Middle,135.8
4301,2007-09-01,SA,Denver,Middle,135.51
4302,2007-10-01,SA,Denver,Middle,134.22
4303,2007-11-01,SA,Denver,Middle,132.8
4304,2007-12-01,SA,Denver,Middle,130.88
4305,2008-01-01,SA,Denver,Middle,129.36
4306,2008-02-01,SA,Denver,Middle,128.5
4307,2008-03-01,SA,Denver,Middle,129.05
4308,2008-04-01,SA,Denver,Middle,129.95
4309,2008-05-01,SA,Denver,Middle,129.96
4310,2008-06-01,SA,Denver,Middle,129.8
4311,2008-07-01,SA,Denver,Middle,129.96
4312,2008-08-01,SA,Denver,Middle,129.45
4313,2008-09-01,SA,Denver,Middle,128.97
4314,2008-10-01,SA,Denver,Middle,128.24
4315,2008-11-01,SA,Denver,Middle,128.12
4316,2008-12-01,SA,Denver,Middle,128.0
4317,2009-01-01,SA,Denver,Middle,126.22
4318,2009-02-01,SA,Denver,Middle,125.9
4319,2009-03-01,SA,Denver,Middle,125.19
4320,2009-04-01,SA,Denver,Middle,126.72
4321,2009-05-01,SA,Denver,Middle,126.75
4322,2009-06-01,SA,Denver,Middle,128.66
4323,2009-07-01,SA,Denver,Middle,128.77
4324,2009-08-01,SA,Denver,Middle,129.85
4325,2009-09-01,SA,Denver,Middle,129.96
4326,2009-10-01,SA,Denver,Middle,130.47
4327,2009-11-01,SA,Denver,Middle,130.75
4328,2009-12-01,SA,Denver,Middle,130.75
4329,2010-01-01,SA,Denver,Middle,131.2
4330,2010-02-01,SA,Denver,Middle,131.32
4331,2010-03-01,SA,Denver,Middle,131.32
4332,2010-04-01,SA,Denver,Middle,131.4
4333,2010-05-01,SA,Denver,Middle,131.1
4334,2010-06-01,SA,Denver,Middle,130.15
4335,2010-07-01,SA,Denver,Middle,128.16
4336,2010-08-01,SA,Denver,Middle,126.67
4337,2010-09-01,SA,Denver,Middle,126.04
4338,2010-10-01,SA,Denver,Middle,125.84
4339,2010-11-01,SA,Denver,Middle,125.22
4340,2010-12-01,SA,Denver,Middle,125.87
4341,2011-01-01,SA,Denver,Middle,126.1
4342,2011-02-01,SA,Denver,Middle,125.69
4343,2011-03-01,SA,Denver,Middle,124.27
4344,2011-04-01,SA,Denver,Middle,124.14
4345,2011-05-01,SA,Denver,Middle,124.38
4346,2011-06-01,SA,Denver,Middle,125.74
4347,2011-07-01,SA,Denver,Middle,125.28
4348,2011-08-01,SA,Denver,Middle,125.59
4349,2011-09-01,SA,Denver,Middle,125.49
4350,2011-10-01,SA,Denver,Middle,126.01
4351,2011-11-01,SA,Denver,Middle,126.53
4352,2011-12-01,SA,Denver,Middle,126.29
4353,2012-01-01,SA,Denver,Middle,126.77
4354,2012-02-01,SA,Denver,Middle,126.58
4355,2012-03-01,SA,Denver,Middle,127.73
4356,2012-04-01,SA,Denver,Middle,128.7
4357,2012-05-01,SA,Denver,Middle,129.96
4358,2012-06-01,SA,Denver,Middle,130.48
4359,2012-07-01,SA,Denver,Middle,131.67
4360,2012-08-01,SA,Denver,Middle,132.37
4361,2012-09-01,SA,Denver,Middle,133.81
4362,2012-10-01,SA,Denver,Middle,135.15
4363,2012-11-01,SA,Denver,Middle,136.67
4364,2012-12-01,SA,Denver,Middle,137.67
4365,2013-01-01,SA,Denver,Middle,138.38
4366,2013-02-01,SA,Denver,Middle,139.76
4367,2013-03-01,SA,Denver,Middle,140.92
4368,2013-04-01,SA,Denver,Middle,142.05
4369,2013-05-01,SA,Denver,Middle,142.84
4370,2013-06-01,SA,Denver,Middle,143.93
4371,2013-07-01,SA,Denver,Middle,145.45
4372,2013-08-01,SA,Denver,Middle,146.89
4373,2013-09-01,SA,Denver,Middle,147.87
4374,2013-10-01,SA,Denver,Middle,148.18
4375,2013-11-01,SA,Denver,Middle,149.33
4376,2013-12-01,SA,Denver,Middle,150.57
4377,2014-01-01,SA,Denver,Middle,152.29
4378,2014-02-01,SA,Denver,Middle,152.63
4379,2014-03-01,SA,Denver,Middle,153.64
4380,2014-04-01,SA,Denver,Middle,154.43
4381,2014-05-01,SA,Denver,Middle,155.57
4382,2014-06-01,SA,Denver,Middle,156.54
4383,2014-07-01,SA,Denver,Middle,157.03
4384,2014-08-01,SA,Denver,Middle,158.22
4385,2014-09-01,SA,Denver,Middle,159.91
4386,2014-10-01,SA,Denver,Middle,161.62
4387,2014-11-01,SA,Denver,Middle,162.88
4388,2014-12-01,SA,Denver,Middle,164.96
4389,2015-01-01,SA,Denver,Middle,166.95
4390,2015-02-01,SA,Denver,Middle,170.31
4391,2015-03-01,SA,Denver,Middle,171.83
4392,2015-04-01,SA,Denver,Middle,173.54
4393,2015-05-01,SA,Denver,Middle,174.23
4394,2015-06-01,SA,Denver,Middle,175.3
4395,2015-07-01,SA,Denver,Middle,176.0
4396,2015-08-01,SA,Denver,Middle,177.2
4397,2015-09-01,SA,Denver,Middle,178.17
4398,2015-10-01,SA,Denver,Middle,179.79
4399,2015-11-01,SA,Denver,Middle,181.13
4400,1993-01-01,NSA,Denver,Low,44.07
4401,1993-02-01,NSA,Denver,Low,43.87
4402,1993-03-01,NSA,Denver,Low,44.2
4403,1993-04-01,NSA,Denver,Low,44.71
4404,1993-05-01,NSA,Denver,Low,45.83
4405,1993-06-01,NSA,Denver,Low,46.47
4406,1993-07-01,NSA,Denver,Low,47.26
4407,1993-08-01,NSA,Denver,Low,47.81
4408,1993-09-01,NSA,Denver,Low,48.46
4409,1993-10-01,NSA,Denver,Low,49.26
4410,1993-11-01,NSA,Denver,Low,49.86
4411,1993-12-01,NSA,Denver,Low,50.4
4412,1994-01-01,NSA,Denver,Low,50.63
4413,1994-02-01,NSA,Denver,Low,50.88
4414,1994-03-01,NSA,Denver,Low,51.5
4415,1994-04-01,NSA,Denver,Low,52.18
4416,1994-05-01,NSA,Denver,Low,52.76
4417,1994-06-01,NSA,Denver,Low,53.49
4418,1994-07-01,NSA,Denver,Low,53.82
4419,1994-08-01,NSA,Denver,Low,54.14
4420,1994-09-01,NSA,Denver,Low,54.46
4421,1994-10-01,NSA,Denver,Low,54.69
4422,1994-11-01,NSA,Denver,Low,55.06
4423,1994-12-01,NSA,Denver,Low,55.18
4424,1995-01-01,NSA,Denver,Low,55.7
4425,1995-02-01,NSA,Denver,Low,56.12
4426,1995-03-01,NSA,Denver,Low,56.86
4427,1995-04-01,NSA,Denver,Low,57.96
4428,1995-05-01,NSA,Denver,Low,58.93
4429,1995-06-01,NSA,Denver,Low,59.95
4430,1995-07-01,NSA,Denver,Low,60.83
4431,1995-08-01,NSA,Denver,Low,61.6
4432,1995-09-01,NSA,Denver,Low,62.18
4433,1995-10-01,NSA,Denver,Low,62.38
4434,1995-11-01,NSA,Denver,Low,62.55
4435,1995-12-01,NSA,Denver,Low,62.96
4436,1996-01-01,NSA,Denver,Low,62.88
4437,1996-02-01,NSA,Denver,Low,63.21
4438,1996-03-01,NSA,Denver,Low,63.77
4439,1996-04-01,NSA,Denver,Low,65.04
4440,1996-05-01,NSA,Denver,Low,65.84
4441,1996-06-01,NSA,Denver,Low,66.33
4442,1996-07-01,NSA,Denver,Low,66.8
4443,1996-08-01,NSA,Denver,Low,67.36
4444,1996-09-01,NSA,Denver,Low,67.78
4445,1996-10-01,NSA,Denver,Low,68.17
4446,1996-11-01,NSA,Denver,Low,68.37
4447,1996-12-01,NSA,Denver,Low,68.67
4448,1997-01-01,NSA,Denver,Low,68.98
4449,1997-02-01,NSA,Denver,Low,69.56
4450,1997-03-01,NSA,Denver,Low,69.88
4451,1997-04-01,NSA,Denver,Low,70.64
4452,1997-05-01,NSA,Denver,Low,71.16
4453,1997-06-01,NSA,Denver,Low,72.23
4454,1997-07-01,NSA,Denver,Low,73.1
4455,1997-08-01,NSA,Denver,Low,74.21
4456,1997-09-01,NSA,Denver,Low,74.63
4457,1997-10-01,NSA,Denver,Low,75.02
4458,1997-11-01,NSA,Denver,Low,75.59
4459,1997-12-01,NSA,Denver,Low,76.09
4460,1998-01-01,NSA,Denver,Low,76.57
4461,1998-02-01,NSA,Denver,Low,76.66
4462,1998-03-01,NSA,Denver,Low,76.88
4463,1998-04-01,NSA,Denver,Low,77.76
4464,1998-05-01,NSA,Denver,Low,78.92
4465,1998-06-01,NSA,Denver,Low,80.17
4466,1998-07-01,NSA,Denver,Low,81.2
4467,1998-08-01,NSA,Denver,Low,82.29
4468,1998-09-01,NSA,Denver,Low,83.17
4469,1998-10-01,NSA,Denver,Low,83.81
4470,1998-11-01,NSA,Denver,Low,83.93
4471,1998-12-01,NSA,Denver,Low,83.64
4472,1999-01-01,NSA,Denver,Low,84.47
4473,1999-02-01,NSA,Denver,Low,85.37
4474,1999-03-01,NSA,Denver,Low,87.49
4475,1999-04-01,NSA,Denver,Low,88.31
4476,1999-05-01,NSA,Denver,Low,89.55
4477,1999-06-01,NSA,Denver,Low,91.03
4478,1999-07-01,NSA,Denver,Low,92.72
